comp_id,smiles
CHEMBL3978794,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O
CHEMBL3978984,O=C1CN(CCCN(Cc2nccc3c4ccccc4n(CCCN4C(=O)c5ccccc5C4=O)c23)[C@H]2CCCc3cccnc32)CCN1
CHEMBL3979637,NCCCCN(Cc1nccc2c3ccccc3n(CC(=O)N3CCSCC3)c12)[C@H]1CCCc2cccnc21
CHEMBL3980379,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL3980819,c1cnc2c(c1)CCC[C@@H]2N(CCCN1CCNCC1)Cc1nccc2c3ccccc3n(CCN3CCOCC3)c12
CHEMBL3981053,NCCCCN(Cc1nccc2c3ccccc3n(CC(N)=O)c12)C1CCCc2cccnc21
CHEMBL3981298,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CSSC[C@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL3982241,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O
CHEMBL3983197,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O
CHEMBL3986210,C#CCn1c2ccccc2c2ccnc(CN(CCCCN)C3CCCc4cccnc43)c21
CHEMBL3986397,NCCCCN(Cc1nccc2c3ccccc3n(CCO)c12)[C@H]1CCCc2cccnc21
CHEMBL4059462,CC1(C)CCC(NCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4059622,c1ccc2c(c1)CN[C@@H](CN(Cc1ccc(CNCC3CCOCC3)cc1)[C@H]1CCCc3cccnc31)C2
CHEMBL4059987,CCc1cc(NC2CCN(C(=O)CCNCCP(=O)(O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4060078,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)O)CSSC1(C)C
CHEMBL4060426,Cc1cc(NC2CCN(CCC(N)=O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4061034,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4061381,CC1(C)CCC(NCc2ccc(CN(C[C@H]3Cc4ccccc4CN3)[C@H]3CCCc4cccnc43)cc2)CC1
CHEMBL4062223,FC1(F)CCC(NCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4062981,c1ccc(CNCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)cc1
CHEMBL4064373,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4064397,Cc1cc(NC2CCN(C(=O)CCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4064578,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc([N+](=O)[O-])cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4065224,CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CNC1CCOCC1
CHEMBL4065751,c1ccc2c(c1)CN[C@@H](CN(CCCCNCC1CCSCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4065967,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4066459,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1cccnc1
CHEMBL4068122,c1ccc2c(c1)CN[C@@H](CN(CCCCNC1CCSCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4068500,Cc1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4068647,CCc1cc(NC2CCN(C(=O)CCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4069110,Cc1cc(NC2CCN(CCCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4070263,c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4070320,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCC1CCOCC1
CHEMBL4070843,O=S1(=O)CCC(CNCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4071355,Cc1cc(NC2CCN(C(=O)CCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4071612,c1cncc(CNCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)c1
CHEMBL4072645,c1ccc(CNCc2ccc(CN(C[C@H]3Cc4ccccc4CN3)[C@H]3CCCc4cccnc43)cc2)nc1
CHEMBL4072978,FC(F)(F)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4073066,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4073818,CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CNCC1CCOCC1
CHEMBL4074277,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc([N+](=O)[O-])cc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4074366,c1ccc2c(c1)CN[C@@H](CN(CCCCNCC1CCOCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4075205,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNC1CCOCC1
CHEMBL4075454,CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4075694,NCc1cccc(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)c1
CHEMBL4076358,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4076841,c1ccc2c(c1)CN[C@@H](CN(CCCCNCC1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4078260,NCc1ccc(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)cc1
CHEMBL4078499,CCCN1CCC(Nc2cc(C)nc(NCc3cn(CCCNCCCNC4CCCCC4)nn3)n2)CC1
CHEMBL4078698,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4079246,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4079460,Cc1cc(N(C)C2CCN(C(=O)CCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4079981,Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL408062,N=C(N)NCCCN[C@H]1CSSC[C@H](C(N)=O)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC1=O
CHEMBL4080718,CC(C)(N)CCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4081338,c1cncc(CN(CCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)Cc2cccnc2)c1
CHEMBL4081436,O=S1(=O)CCC(NCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4081892,Cc1cc(NC2CCN(C(=O)CCNCP(=O)(O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4081958,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccccn1
CHEMBL4082328,Cc1cc(NC2CCN(CCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4083122,c1ccc2c(c1)CN[C@@H](CN(Cc1ccc(CNCc3ccncc3)cc1)[C@H]1CCCc3cccnc31)C2
CHEMBL4083415,COc1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4084652,c1ccc2c(c1)CN[C@@H](CN(CCCCNCC1CCCCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4084920,NCc1ccccc1CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4086147,NC/C=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4086662,CC1(C)CCC(NCC(C)(C)CCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4086739,c1ccc(CN(CCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)Cc2ccccn2)nc1
CHEMBL4088588,FC1(F)CCC(NCc2ccc(CN(C[C@H]3Cc4ccccc4CN3)[C@H]3CCCc4cccnc43)cc2)CC1
CHEMBL4089168,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4089307,c1ccc2c(c1)CN[C@@H](CN(CCCCNC1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4089531,c1ccc2c(c1)CN[C@@H](CN(Cc1ccc(CNC3CCOCC3)cc1)[C@H]1CCCc3cccnc31)C2
CHEMBL4089763,Cc1cc(NC2CCN(C(=O)CCNCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4090175,Cc1cc(NC2CCN(CCCCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4090235,c1ccc2c(c1)CN[C@@H](CN(CCCCNC1CCOCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4090772,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccncc1
CHEMBL4091201,CCc1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4092239,C[C@H](NC(=O)c1cccc(NC(=N)N)c1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4092405,c1ccc2c(c1)CN[C@@H](CN(CCCCNCc1ccncc1)[C@H]1CCCc3cccnc31)C2
CHEMBL4093767,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4094123,FC1(F)CCC(NC/C=C/CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4094400,CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CNC1CCC(F)(F)CC1
CHEMBL4096305,NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4096721,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H]1CSSC(C)(C)[C@@H](C(=O)O)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4097496,O=C(O)CNCCC(=O)N1CCC(Nc2ccnc(NCc3cn(CCCNCCCNC4CCCCC4)nn3)n2)CC1
CHEMBL4097946,c1ccc2c(c1)CN[C@@H](CN(CCCCNC1CCCCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4098404,Cc1cc(NC2CCN(C(=O)CC[C@H](N)C(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4098635,CC1(C)CCC(NC/C=C/CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4099550,c1cncc(CNCc2ccc(CN(C[C@H]3Cc4ccccc4CN3)[C@H]3CCCc4cccnc43)cc2)c1
CHEMBL4099856,Clc1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL409991,C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O
CHEMBL4101106,FC1(F)CCC(CNCCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4102780,Cc1cc(NC2CCN(CCC#N)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4104222,Cc1cc(NC2CCN(C(=O)CNCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1
CHEMBL4104948,CC(C)(CN)CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4105591,c1ccc2c(c1)CN[C@@H](CN(CCCCN(Cc1ccncc1)Cc1ccncc1)[C@H]1CCCc3cccnc31)C2
CHEMBL4114592,NCCCCN(Cc1nccc2c1[nH]c1ccccc12)[C@@H]1CCCc2cccnc21
CHEMBL4115277,NCCCCN(Cc1cc2c(cn1)[nH]c1ccccc12)[C@@H]1CCCc2cccnc21
CHEMBL4159150,c1ccc2c(c1)CN[C@@H](CN(CCCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4159234,CN(C[C@H]1Cc2c(cccc2N2CCN(Cc3ccccn3)CC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4159410,c1ccc2c(c1)CN[C@@H](CN(CC1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4159607,C/C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CN
CHEMBL4159991,CC(C)N1CCN(CCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4160208,Cc1ccc([C@H](C)N(CCCCN)C[C@H]2Cc3ccccc3CN2)nc1
CHEMBL4160401,NC(=O)NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4160496,C[C@@H]1CN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)C[C@H](C)N1
CHEMBL4160551,NC(=O)N1CCN(CCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4161140,NCCCCN(Cc1ccc(F)cn1)C[C@H]1Cc2ccccc2CN1
CHEMBL4161263,NCCCCN(Cc1ccc2ccccc2n1)C[C@H]1Cc2ccccc2CN1
CHEMBL4161409,Cc1cc(F)cnc1CN(CCCCN)C[C@H]1Cc2ccccc2CN1
CHEMBL4161528,C/C(CN)=C(\F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4161589,Cc1cnc(CN(C)C[C@H]2Cc3c(cccc3N3CCNCC3)CN2)c(C)c1
CHEMBL4161613,c1cnc2c(c1)CCC[C@@H]2N(CCCN1CCNCC1)Cc1nc2ccccc2[nH]1
CHEMBL4161850,N[C@H]1CC[C@@H](N(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4162011,CN(C[C@@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4162125,c1cnc(CN(CCCN2CCNCC2)[C@H]2CCCc3cccnc32)nc1
CHEMBL4162203,NCCCCN(Cc1ccc(Cl)cn1)C[C@H]1Cc2ccccc2CN1
CHEMBL4162225,CN(Cc1ccccc1)S(=O)(=O)c1ccc(CN2CCCC2)cc1
CHEMBL4162534,O=C(NNc1cnccn1)c1ccccc1-n1ccc2cc(Br)ccc21
CHEMBL4162609,CN(C[C@H]1Cc2c(cccc2N2CCN3CCC[C@@H]3C2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4163246,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N1)C(N)=O
CHEMBL4163467,CN(C[C@H]1Cc2c(cccc2N2C[C@H]3C[C@@H]2CN3)CN1)[C@H]1CCCc2cccnc21
CHEMBL4163573,Cc1cnc2c(c1)CCC[C@@H]2N(CCCCN)C[C@H]1Cc2ccccc2CN1
CHEMBL4163611,c1ccc2c(c1)CN[C@@H](CN(CC[C@@H]1CCCNC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4163770,NCC1CC1CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4163874,CCN1CCN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1
CHEMBL4164075,C/C(=C/CN)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21
CHEMBL4164659,O=C(NCCCNc1ccccc1)c1ccc(-n2cccn2)nc1
CHEMBL4164685,Cc1cccnc1[C@H](C)N(CCCCN)C[C@H]1Cc2ccccc2CN1
CHEMBL4164702,c1ccc2c(c1)CN[C@@H](CN(CCC1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4164874,FC1(F)CCC(NC/C=C\CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4164970,CN(C[C@H]1Cc2c(cccc2N2CCNC(C)(C)C2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4165032,CN1CCN(CCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4165124,CSc1nnc(-c2ccc(CNC(=O)c3ccccc3)nc2)o1
CHEMBL4165634,Cc1ccnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c1
CHEMBL4165854,c1cnc2c(c1)CCC[C@@H]2N(CC1CC1)C[C@H]1Cc2c(cccc2N2CCNCC2)CN1
CHEMBL4165906,NCCCCN(Cc1ncccc1C1CC1)C[C@H]1Cc2ccccc2CN1
CHEMBL4166059,CN1Cc2cccc(N3CCNCC3)c2C[C@@H]1CN(C)[C@H]1CCCc2cccnc21
CHEMBL4166081,Cc1ccc(CN(C)C[C@H]2Cc3c(cccc3N3CCNCC3)CN2)nc1
CHEMBL4166456,c1ccc2c(c1)CN[C@@H](CN(CCN1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4167058,c1ccc2c(c1)CN[C@@H](CN(CCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4167145,CN(C[C@H]1Cc2c(cccc2N2CCN(c3ncccn3)CC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4167221,NC[C@H]1CC[C@H](CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4167324,CN(C[C@H]1Cc2c(cccc2N2CCN(C3CC3)CC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4167467,c1cnc2c(c1)CN[C@H](CN(CCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4167521,NCC1=C(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CCCC1
CHEMBL4167654,c1ccc2c(c1)CN[C@@H](CN(CCCN1CCN(C3CC3)CC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4168126,C[C@@H](c1ccccn1)N(CCCCN)C[C@H]1Cc2ccccc2CN1
CHEMBL4168391,CN1CCN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1
CHEMBL4168418,FC1(F)CCC(CN(C[C@H]2Cc3c(cccc3N3CCNCC3)CN2)[C@H]2CCCc3cccnc32)CC1
CHEMBL4168512,Cc1cccc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)n1
CHEMBL4168547,CSc1nnc(-c2ccc(CNC(=O)Nc3ccc([N+](=O)[O-])cc3)nc2)o1
CHEMBL4169064,NCCCCN(Cc1ncccc1F)C[C@H]1Cc2ccccc2CN1
CHEMBL4169280,CCN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4169334,Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1
CHEMBL4169450,C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(/F)CN
CHEMBL4169504,Cc1cccnc1CN(C)C[C@H]1Cc2c(cccc2N2CCNCC2)CN1
CHEMBL4169875,CN(C[C@H]1Cc2c(cccc2N2CCN(c3ccccn3)CC2)CN1)[C@H]1CCCc2cccnc21
CHEMBL4170138,CN(Cc1ccccc1)S(=O)(=O)c1ccc(CN2CCCCC2)cc1
CHEMBL4170141,CN1CCN(CCCN(C[C@H]2Cc3ccccc3CN2C)[C@H]2CCCc3cccnc32)CC1
CHEMBL4170463,N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O
CHEMBL4170542,C[C@@H]1CN(c2cccc3c2C[C@H](CN(C)[C@H]2CCCc4cccnc42)NC3)C[C@H](C)N1C
CHEMBL4170857,c1ccc2c(c1)CN[C@H](CN(CCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2
CHEMBL4171365,CN1CCN(c2cccc3c2C[C@H](CN2CCC[C@H]4CCc5cccnc5[C@H]42)NC3)CC1
CHEMBL4171469,NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCOc2cccnc21
